"Country Name","Country Code","Indicator Name","Indicator Code","NA","year","gdp","country_standardized"
"New Zealand","NZL","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1970",6495605330.94411,"New Zealand"
"New Zealand","NZL","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1971",7911136757.06867,"New Zealand"
"New Zealand","NZL","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1972",9567331064.65727,"New Zealand"
"New Zealand","NZL","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1973",12802281897.8712,"New Zealand"
"New Zealand","NZL","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1974",13940981798.1247,"New Zealand"
"New Zealand","NZL","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1975",12861983284.3912,"New Zealand"
"New Zealand","NZL","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1976",13604832424.0062,"New Zealand"
"New Zealand","NZL","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1977",15446825318.4556,"New Zealand"
"New Zealand","NZL","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1978",18530518394.6488,"New Zealand"
"New Zealand","NZL","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1979",20731243113.2926,"New Zealand"
"New Zealand","NZL","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1980",23244547384.6748,"New Zealand"
"New Zealand","NZL","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1981",24417617184.2478,"New Zealand"
"New Zealand","NZL","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1982",24164603058.9949,"New Zealand"
"New Zealand","NZL","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1983",24309279705.5731,"New Zealand"
"New Zealand","NZL","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1984",21665975318.8842,"New Zealand"
"New Zealand","NZL","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1985",24679795396.4194,"New Zealand"
"New Zealand","NZL","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1986",30604668356.5695,"New Zealand"
"New Zealand","NZL","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1987",40376354069.9474,"New Zealand"
"New Zealand","NZL","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1988",45176811594.2029,"New Zealand"
"New Zealand","NZL","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1989",43920222524.7085,"New Zealand"
"New Zealand","NZL","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1990",45495129385.0475,"New Zealand"
"New Zealand","NZL","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1991",42745329732.163,"New Zealand"
"New Zealand","NZL","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1992",41649829859.6342,"New Zealand"
"New Zealand","NZL","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1993",46775620817.4327,"New Zealand"
"New Zealand","NZL","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1994",55314732279.1379,"New Zealand"
"New Zealand","NZL","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1995",63918703506.9075,"New Zealand"
"New Zealand","NZL","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1996",70140835299.0148,"New Zealand"
"New Zealand","NZL","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1997",66075143415.4952,"New Zealand"
"New Zealand","NZL","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1998",56227169851.0448,"New Zealand"
"New Zealand","NZL","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1999",58762260625.8758,"New Zealand"
"New Zealand","NZL","GDP (current US$)","NY.GDP.MKTP.CD",NA,"2000",52623281956.7031,"New Zealand"
"New Zealand","NZL","GDP (current US$)","NY.GDP.MKTP.CD",NA,"2001",53872425916.6248,"New Zealand"
"New Zealand","NZL","GDP (current US$)","NY.GDP.MKTP.CD",NA,"2002",66627729311.4495,"New Zealand"
"New Zealand","NZL","GDP (current US$)","NY.GDP.MKTP.CD",NA,"2003",88250885550.2626,"New Zealand"
"New Zealand","NZL","GDP (current US$)","NY.GDP.MKTP.CD",NA,"2004",103905210084.034,"New Zealand"
"New Zealand","NZL","GDP (current US$)","NY.GDP.MKTP.CD",NA,"2005",114720129550.095,"New Zealand"
"New Zealand","NZL","GDP (current US$)","NY.GDP.MKTP.CD",NA,"2006",111538810712.665,"New Zealand"
"New Zealand","NZL","GDP (current US$)","NY.GDP.MKTP.CD",NA,"2007",137188946865.584,"New Zealand"
"New Zealand","NZL","GDP (current US$)","NY.GDP.MKTP.CD",NA,"2008",133437126590.286,"New Zealand"
"New Zealand","NZL","GDP (current US$)","NY.GDP.MKTP.CD",NA,"2009",121663439315.385,"New Zealand"
"New Zealand","NZL","GDP (current US$)","NY.GDP.MKTP.CD",NA,"2010",146887902524.052,"New Zealand"
"New Zealand","NZL","GDP (current US$)","NY.GDP.MKTP.CD",NA,"2011",168484908960.078,"New Zealand"
"New Zealand","NZL","GDP (current US$)","NY.GDP.MKTP.CD",NA,"2012",176560711239.147,"New Zealand"
"New Zealand","NZL","GDP (current US$)","NY.GDP.MKTP.CD",NA,"2013",191012364176.878,"New Zealand"
"New Zealand","NZL","GDP (current US$)","NY.GDP.MKTP.CD",NA,"2014",201518402787.38,"New Zealand"
"New Zealand","NZL","GDP (current US$)","NY.GDP.MKTP.CD",NA,"2015",178224167087.99,"New Zealand"
"New Zealand","NZL","GDP (current US$)","NY.GDP.MKTP.CD",NA,"2016",189100085275.23,"New Zealand"
"New Zealand","NZL","GDP (current US$)","NY.GDP.MKTP.CD",NA,"2017",206745969246.073,"New Zealand"
"New Zealand","NZL","GDP (current US$)","NY.GDP.MKTP.CD",NA,"2018",211985631173.205,"New Zealand"
"New Zealand","NZL","GDP (current US$)","NY.GDP.MKTP.CD",NA,"2019",213006341101.869,"New Zealand"
"New Zealand","NZL","GDP (current US$)","NY.GDP.MKTP.CD",NA,"2020",213029554653.687,"New Zealand"
"New Zealand","NZL","GDP (current US$)","NY.GDP.MKTP.CD",NA,"2021",253977931814.967,"New Zealand"
"New Zealand","NZL","GDP (current US$)","NY.GDP.MKTP.CD",NA,"2022",249509991440.438,"New Zealand"
"New Zealand","NZL","GDP (current US$)","NY.GDP.MKTP.CD",NA,"2023",255194972673.122,"New Zealand"
"New Zealand","NZL","GDP (current US$)","NY.GDP.MKTP.CD",NA,"2024",260235932558.996,"New Zealand"
"Oman","OMN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1960",44234656.4535004,"Oman"
"Oman","OMN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1961",45634487.3539276,"Oman"
"Oman","OMN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1962",56273202.1971746,"Oman"
"Oman","OMN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1963",59912762.5382854,"Oman"
"Oman","OMN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1964",61872525.7988835,"Oman"
"Oman","OMN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1965",63279974.6880101,"Oman"
"Oman","OMN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1966",67759972.8960108,"Oman"
"Oman","OMN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1967",107151832.489651,"Oman"
"Oman","OMN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1968",188879848.896121,"Oman"
"Oman","OMN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1969",239999808.000154,"Oman"
"Oman","OMN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1970",256319794.944164,"Oman"
"Oman","OMN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1971",301010587.102984,"Oman"
"Oman","OMN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1972",366883548.347591,"Oman"
"Oman","OMN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1973",483066990.612417,"Oman"
"Oman","OMN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1974",1645917776.49102,"Oman"
"Oman","OMN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1975",2096699189.34569,"Oman"
"Oman","OMN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1976",2560220034.74233,"Oman"
"Oman","OMN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1977",2741169947.88651,"Oman"
"Oman","OMN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1978",2740301389.69311,"Oman"
"Oman","OMN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1979",3733352634.62652,"Oman"
"Oman","OMN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1980",5981760277.93862,"Oman"
"Oman","OMN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1981",7259120150.55009,"Oman"
"Oman","OMN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1982",7554719455.70353,"Oman"
"Oman","OMN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1983",7932541690.79328,"Oman"
"Oman","OMN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1984",8821443150.92488,"Oman"
"Oman","OMN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1985",10005645420.4606,"Oman"
"Oman","OMN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1986",7324167369.14305,"Oman"
"Oman","OMN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1987",7811183094.92848,"Oman"
"Oman","OMN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1988",8386215864.75943,"Oman"
"Oman","OMN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1989",9372171651.49545,"Oman"
"Oman","OMN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1990",13310273081.9246,"Oman"
"Oman","OMN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1991",12918335500.6502,"Oman"
"Oman","OMN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1992",14183615084.5254,"Oman"
"Oman","OMN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1993",14230429128.7386,"Oman"
"Oman","OMN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1994",14715214564.3693,"Oman"
"Oman","OMN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1995",15722236671.0013,"Oman"
"Oman","OMN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1996",17402080624.1873,"Oman"
"Oman","OMN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1997",18039791937.5813,"Oman"
"Oman","OMN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1998",16044213263.9792,"Oman"
"Oman","OMN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1999",17832769830.9493,"Oman"
"Oman","OMN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"2000",22259557867.3602,"Oman"
"Oman","OMN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"2001",22205721716.515,"Oman"
"Oman","OMN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"2002",23065539661.8986,"Oman"
"Oman","OMN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"2003",24733680104.0312,"Oman"
"Oman","OMN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"2004",28378933680.104,"Oman"
"Oman","OMN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"2005",35506892067.6203,"Oman"
"Oman","OMN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"2006",42577633289.987,"Oman"
"Oman","OMN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"2007",48300390117.0351,"Oman"
"Oman","OMN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"2008",69804681404.4213,"Oman"
"Oman","OMN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"2009",55454096228.8687,"Oman"
"Oman","OMN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"2010",64993498049.4148,"Oman"
"Oman","OMN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"2011",77497529258.7776,"Oman"
"Oman","OMN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"2012",87408842652.7958,"Oman"
"Oman","OMN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"2013",89936020806.2419,"Oman"
"Oman","OMN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"2014",92699089726.9181,"Oman"
"Oman","OMN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"2015",78710793237.9714,"Oman"
"Oman","OMN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"2016",75128738621.5865,"Oman"
"Oman","OMN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"2017",80856697009.1027,"Oman"
"Oman","OMN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"2018",91505851755.5267,"Oman"
"Oman","OMN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"2019",88060858257.4772,"Oman"
"Oman","OMN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"2020",75909492847.8544,"Oman"
"Oman","OMN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"2021",87323797139.1417,"Oman"
"Oman","OMN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"2022",109852795838.752,"Oman"
"Oman","OMN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"2023",105895708712.614,"Oman"
"Oman","OMN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"2024",106942782834.85,"Oman"
"Pakistan","PAK","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1960",3749265014.69971,"Pakistan"
"Pakistan","PAK","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1961",4118647627.04746,"Pakistan"
"Pakistan","PAK","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1962",4310163796.72407,"Pakistan"
"Pakistan","PAK","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1963",4630827383.45233,"Pakistan"
"Pakistan","PAK","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1964",5204955900.88198,"Pakistan"
"Pakistan","PAK","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1965",5929231415.37169,"Pakistan"
"Pakistan","PAK","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1966",6561108777.82444,"Pakistan"
"Pakistan","PAK","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1967",7464510709.7858,"Pakistan"
"Pakistan","PAK","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1968",8041999160.0168,"Pakistan"
"Pakistan","PAK","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1969",8683116337.67325,"Pakistan"
"Pakistan","PAK","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1970",10027509449.811,"Pakistan"
"Pakistan","PAK","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1971",10665896682.0664,"Pakistan"
"Pakistan","PAK","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1972",9415016359.56604,"Pakistan"
"Pakistan","PAK","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1973",6383429490.21091,"Pakistan"
"Pakistan","PAK","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1974",8899191919.19192,"Pakistan"
"Pakistan","PAK","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1975",11230606060.6061,"Pakistan"
"Pakistan","PAK","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1976",13168080808.0808,"Pakistan"
"Pakistan","PAK","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1977",15126060606.0606,"Pakistan"
"Pakistan","PAK","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1978",17811515151.5152,"Pakistan"
"Pakistan","PAK","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1979",19688383838.3838,"Pakistan"
"Pakistan","PAK","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1980",23654444444.4444,"Pakistan"
"Pakistan","PAK","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1981",28100606060.6061,"Pakistan"
"Pakistan","PAK","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1982",30725971563.981,"Pakistan"
"Pakistan","PAK","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1983",28691889763.7795,"Pakistan"
"Pakistan","PAK","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1984",31151825467.4978,"Pakistan"
"Pakistan","PAK","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1985",31144920844.3272,"Pakistan"
"Pakistan","PAK","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1986",31899070055.7967,"Pakistan"
"Pakistan","PAK","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1987",33351529274.6869,"Pakistan"
"Pakistan","PAK","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1988",38472742808.3167,"Pakistan"
"Pakistan","PAK","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1989",40171106279.0078,"Pakistan"
"Pakistan","PAK","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1990",40010423970.4576,"Pakistan"
"Pakistan","PAK","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1991",45625336680.2047,"Pakistan"
"Pakistan","PAK","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1992",48884671947.4657,"Pakistan"
"Pakistan","PAK","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1993",51809999353.1614,"Pakistan"
"Pakistan","PAK","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1994",52293470813.1336,"Pakistan"
"Pakistan","PAK","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1995",60636071684.1918,"Pakistan"
"Pakistan","PAK","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1996",63320170084.4076,"Pakistan"
"Pakistan","PAK","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1997",62433340468.0228,"Pakistan"
"Pakistan","PAK","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1998",62191955814.3478,"Pakistan"
"Pakistan","PAK","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1999",62973857068.5113,"Pakistan"
"Pakistan","PAK","GDP (current US$)","NY.GDP.MKTP.CD",NA,"2000",99484802344.5277,"Pakistan"
"Pakistan","PAK","GDP (current US$)","NY.GDP.MKTP.CD",NA,"2001",97145618479.9038,"Pakistan"
"Pakistan","PAK","GDP (current US$)","NY.GDP.MKTP.CD",NA,"2002",97923302809.3537,"Pakistan"
"Pakistan","PAK","GDP (current US$)","NY.GDP.MKTP.CD",NA,"2003",112371913740.823,"Pakistan"
"Pakistan","PAK","GDP (current US$)","NY.GDP.MKTP.CD",NA,"2004",132216048339.413,"Pakistan"
"Pakistan","PAK","GDP (current US$)","NY.GDP.MKTP.CD",NA,"2005",145208562960.767,"Pakistan"
"Pakistan","PAK","GDP (current US$)","NY.GDP.MKTP.CD",NA,"2006",161871385506.36,"Pakistan"
"Pakistan","PAK","GDP (current US$)","NY.GDP.MKTP.CD",NA,"2007",184140869997.46,"Pakistan"
"Pakistan","PAK","GDP (current US$)","NY.GDP.MKTP.CD",NA,"2008",202203748583.854,"Pakistan"
"Pakistan","PAK","GDP (current US$)","NY.GDP.MKTP.CD",NA,"2009",187337783856.466,"Pakistan"
"Pakistan","PAK","GDP (current US$)","NY.GDP.MKTP.CD",NA,"2010",196709621849.586,"Pakistan"
"Pakistan","PAK","GDP (current US$)","NY.GDP.MKTP.CD",NA,"2011",230586581059.665,"Pakistan"
"Pakistan","PAK","GDP (current US$)","NY.GDP.MKTP.CD",NA,"2012",250106966104.704,"Pakistan"
"Pakistan","PAK","GDP (current US$)","NY.GDP.MKTP.CD",NA,"2013",258657231672.412,"Pakistan"
"Pakistan","PAK","GDP (current US$)","NY.GDP.MKTP.CD",NA,"2014",271390474857.632,"Pakistan"
"Pakistan","PAK","GDP (current US$)","NY.GDP.MKTP.CD",NA,"2015",299963590534.773,"Pakistan"
"Pakistan","PAK","GDP (current US$)","NY.GDP.MKTP.CD",NA,"2016",313630000130.435,"Pakistan"
"Pakistan","PAK","GDP (current US$)","NY.GDP.MKTP.CD",NA,"2017",339205534861.1,"Pakistan"
"Pakistan","PAK","GDP (current US$)","NY.GDP.MKTP.CD",NA,"2018",356128166704.921,"Pakistan"
"Pakistan","PAK","GDP (current US$)","NY.GDP.MKTP.CD",NA,"2019",320909472770.669,"Pakistan"
"Pakistan","PAK","GDP (current US$)","NY.GDP.MKTP.CD",NA,"2020",300425609817.981,"Pakistan"
"Pakistan","PAK","GDP (current US$)","NY.GDP.MKTP.CD",NA,"2021",348516647445.148,"Pakistan"
"Pakistan","PAK","GDP (current US$)","NY.GDP.MKTP.CD",NA,"2022",374890295666.694,"Pakistan"
"Pakistan","PAK","GDP (current US$)","NY.GDP.MKTP.CD",NA,"2023",337885531778.052,"Pakistan"
"Pakistan","PAK","GDP (current US$)","NY.GDP.MKTP.CD",NA,"2024",373071855731.539,"Pakistan"
"Panama","PAN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1960",537147100,"Panama"
"Panama","PAN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1961",599026300,"Panama"
"Panama","PAN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1962",652120900,"Panama"
"Panama","PAN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1963",722784500,"Panama"
"Panama","PAN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1964",776137500,"Panama"
"Panama","PAN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1965",852485300,"Panama"
"Panama","PAN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1966",928833000,"Panama"
"Panama","PAN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1967",1034376400,"Panama"
"Panama","PAN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1968",1112791100,"Panama"
"Panama","PAN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1969",1221305700,"Panama"
"Panama","PAN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1970",1351006400,"Panama"
"Panama","PAN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1971",1523917200,"Panama"
"Panama","PAN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1972",1673411700,"Panama"
"Panama","PAN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1973",1913793400,"Panama"
"Panama","PAN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1974",2188307600,"Panama"
"Panama","PAN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1975",2435304100,"Panama"
"Panama","PAN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1976",2588106000,"Panama"
"Panama","PAN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1977",2738261900,"Panama"
"Panama","PAN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1978",3244558600,"Panama"
"Panama","PAN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1979",3704551600,"Panama"
"Panama","PAN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1980",4614086400,"Panama"
"Panama","PAN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1981",5222421500,"Panama"
"Panama","PAN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1982",5769767900,"Panama"
"Panama","PAN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1983",5923755900,"Panama"
"Panama","PAN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1984",6183387100,"Panama"
"Panama","PAN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1985",6541517100,"Panama"
"Panama","PAN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1986",6797834200,"Panama"
"Panama","PAN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1987",6827665300,"Panama"
"Panama","PAN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1988",5902783400,"Panama"
"Panama","PAN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1989",5918469800,"Panama"
"Panama","PAN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1990",6433967000,"Panama"
"Panama","PAN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1991",7074675500,"Panama"
"Panama","PAN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1992",8042337700,"Panama"
"Panama","PAN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1993",8782585400,"Panama"
"Panama","PAN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1994",9365289800,"Panama"
"Panama","PAN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1995",9573813700,"Panama"
"Panama","PAN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1996",9197503300,"Panama"
"Panama","PAN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1997",10058854400,"Panama"
"Panama","PAN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1998",11019557700,"Panama"
"Panama","PAN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1999",11660704800,"Panama"
"Panama","PAN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"2000",11966497000,"Panama"
"Panama","PAN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"2001",12252906300,"Panama"
"Panama","PAN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"2002",12800851300,"Panama"
"Panama","PAN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"2003",13603456000,"Panama"
"Panama","PAN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"2004",15100203400,"Panama"
"Panama","PAN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"2005",16623906700,"Panama"
"Panama","PAN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"2006",18659721500,"Panama"
"Panama","PAN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"2007",21717433800,"Panama"
"Panama","PAN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"2008",25721328000,"Panama"
"Panama","PAN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"2009",27791215500,"Panama"
"Panama","PAN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"2010",30231009500,"Panama"
"Panama","PAN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"2011",35687738300,"Panama"
"Panama","PAN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"2012",41595439700,"Panama"
"Panama","PAN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"2013",46949496500,"Panama"
"Panama","PAN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"2014",51427104900,"Panama"
"Panama","PAN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"2015",55767806100,"Panama"
"Panama","PAN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"2016",59760858700,"Panama"
"Panama","PAN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"2017",64327688800,"Panama"
"Panama","PAN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"2018",67316471200,"Panama"
"Panama","PAN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"2019",69778991200,"Panama"
"Panama","PAN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"2020",57059846500,"Panama"
"Panama","PAN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"2021",67396392500,"Panama"
"Panama","PAN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"2022",76276116700,"Panama"
"Panama","PAN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"2023",83318176900,"Panama"
"Panama","PAN","GDP (current US$)","NY.GDP.MKTP.CD",NA,"2024",86260400000,"Panama"
"Peru","PER","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1960",2571986572.12719,"Peru"
"Peru","PER","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1961",2897852693.27494,"Peru"
"Peru","PER","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1962",3284322201.27831,"Peru"
"Peru","PER","GDP (current US$)","NY.GDP.MKTP.CD",NA,"1963",3598272493.3109,"Peru"
